PT,TM,HG
12355822.1,13.1208054,-200571.67
12355822.1,13.3389262,-201031.22
12355822.1,13.5570470,-201484.84
12355822.1,13.7751678,-201938.26
12355822.1,13.9932886,-202380.08
12355822.1,14.2114094,-202816.03
12355822.1,14.4295302,-203251.80
12355822.1,14.6476510,-203676.10
12355822.1,14.8657718,-204100.26
12355822.1,15.0838926,-204518.67
12355822.1,15.3020134,-204931.36
12355822.1,15.5201342,-205338.39
12355822.1,15.7382550,-205739.80
12355822.1,15.9563758,-206135.67
12355822.1,16.1744966,-206526.03
12355822.1,16.3926174,-206916.50
12355822.1,16.6107383,-207296.06
12355822.1,16.8288591,-207675.83
12355822.1,17.0469799,-208050.36
12355822.1,17.2651007,-208414.24
12355822.1,17.4832215,-208778.53
12355822.1,17.7013423,-209137.83
12355822.1,17.9194631,-209492.23
12355822.1,18.1375839,-209841.83
12355822.1,18.3557047,-210186.71
12355822.1,18.5738255,-210527.00
12355822.1,18.7919463,-210868.20
12355822.1,19.0100671,-211199.61
12355822.1,19.2281879,-211526.76
12355822.1,19.4463087,-211855.17
12355822.1,19.6644295,-212174.18
12355822.1,19.8825503,-212494.72
12355822.1,20.1006711,-212811.54
12355822.1,20.3187919,-213119.41
12355822.1,20.5369128,-213429.26
12355822.1,20.7550336,-213735.88
12355822.1,20.9731544,-214034.08
12355822.1,21.1912752,-214334.80
12355822.1,21.4093960,-214632.89
12355822.1,21.6275168,-214928.56
12355822.1,21.8456376,-215222.04
12355822.1,22.0637584,-215508.20
12355822.1,22.2818792,-215798.10
12355822.1,22.5000000,-216086.64
12355822.1,22.7181208,-216374.13
12355822.1,22.9362416,-216655.49
12355822.1,23.1543624,-216941.97
12355822.1,23.3724832,-217223.07
12355822.1,23.5906040,-217510.18
12355822.1,23.8087248,-217792.83
12355822.1,24.0268456,-218082.60
12355822.1,24.2449664,-218369.02
12355822.1,24.4630872,-218658.31
12355822.1,24.6812081,-218945.57
12355822.1,24.8993289,-219243.02
12355822.1,25.1174497,-219540.23
12355822.1,25.3355705,-219844.06
12355822.1,25.5536913,-220155.86
12355822.1,25.7718121,-220471.19
12355822.1,25.9899329,-220797.80
12355822.1,26.2080537,-221131.71
12355822.1,26.4261745,-221481.67
12355822.1,26.6442953,-221844.54
12355822.1,26.8624161,-222230.86
12355822.1,27.0805369,-222632.27
12355822.1,27.2986577,-223061.87
12355822.1,27.5167785,-223528.78
12355822.1,27.7348993,-224030.11
12355822.1,27.9530201,-224600.34
12355822.1,28.1711409,-225244.53
12355822.1,28.3892617,-226005.58
12355822.1,28.6073826,-226951.95
12355822.1,28.8255034,-228337.28
12355822.1,29.0436242,-229412.15
12355822.1,29.2617450,-228744.95
12355822.1,29.4798658,-228074.37
12355822.1,29.6979866,-227400.36
12355822.1,29.9161074,-226722.90
12355822.1,30.1342282,-226041.95
12355822.1,30.3523490,-225357.47
12355822.1,30.5704698,-224669.42
12355822.1,30.7885906,-223977.77
12355822.1,31.0067114,-223270.16
12355822.1,31.2248322,-222474.58
12355822.1,31.4429530,-221671.01
12355822.1,31.6610738,-220859.49
12355822.1,31.8791946,-220040.05
12355822.1,32.0973154,-219212.73
12355822.1,32.3154362,-218377.56
12355822.1,32.5335570,-217534.60
12355822.1,32.7516779,-216683.88
12355822.1,32.9697987,-215825.44
12355822.1,33.1879195,-214959.33
12355822.1,33.4060403,-214085.59
12355822.1,33.6241611,-213204.27
12355822.1,33.8422819,-212315.43
12355822.1,34.0604027,-211419.10
12355822.1,34.2785235,-210515.36
12355822.1,34.4966443,-209604.25
12355822.1,34.7147651,-208685.83
12355822.1,34.9328859,-207760.16
12355822.1,35.1510067,-206827.30
12355822.1,35.3691275,-205887.33
12355822.1,35.5872483,-204940.29
12355822.1,35.8053691,-203986.28
12355822.1,36.0234899,-203025.35
12355822.1,36.2416107,-202057.58
12355822.1,36.4597315,-201083.05
12355822.1,36.6778523,-200101.85
12355822.1,36.8959732,-199114.05
12355822.1,37.1140940,-198119.74
12355822.1,37.3322148,-197119.02
12355822.1,37.5503356,-196111.97
12355822.1,37.7684564,-195098.69
12355822.1,37.9865772,-194079.28
12355822.1,38.2046980,-193053.85
12355822.1,38.4228188,-192022.51
12355822.1,38.6409396,-190985.36
12355822.1,38.8590604,-189942.51
12355822.1,39.0771812,-188894.09
12355822.1,39.2953020,-187840.22
12355822.1,39.5134228,-186781.03
12355822.1,39.7315436,-185716.64
12355822.1,39.9496644,-184647.18
12355822.1,40.1677852,-183572.80
12355822.1,40.3859060,-182493.63
12355822.1,40.6040268,-181409.83
12355822.1,40.8221477,-180321.53
12355822.1,41.0402685,-179228.90
12355822.1,41.2583893,-178132.08
12355822.1,41.4765101,-177031.24
12355822.1,41.6946309,-175926.55
12355822.1,41.9127517,-174818.16
12355822.1,42.1308725,-173706.25
12355822.1,42.3489933,-172591.00
12355822.1,42.5671141,-171472.57
12355822.1,42.7852349,-170351.15
12355822.1,43.0033557,-169226.93
12355822.1,43.2214765,-168100.08
12355822.1,43.4395973,-166970.80
12355822.1,43.6577181,-165839.27
12355822.1,43.8758389,-164705.68
12355822.1,44.0939597,-163570.23
12355822.1,44.3120805,-162433.11
12355822.1,44.5302013,-161294.52
12355822.1,44.7483221,-160154.65
12355822.1,44.9664430,-159013.69
12355822.1,45.1845638,-157871.85
12355822.1,45.4026846,-156729.31
12355822.1,45.6208054,-155586.28
12355822.1,45.8389262,-154442.94
12355822.1,46.0570470,-153299.50
12355822.1,46.2751678,-152230.35
12355822.1,46.4932886,-151269.72
12355822.1,46.7114094,-150314.67
12355822.1,46.9295302,-149365.27
12355822.1,47.1476510,-148421.60
12355822.1,47.3657718,-147483.72
12355822.1,47.5838926,-146551.70
12355822.1,47.8020134,-145625.62
12355822.1,48.0201342,-144705.54
12355822.1,48.2382550,-143791.53
12355822.1,48.4563758,-142883.66
12355822.1,48.6744966,-141981.98
12355822.1,48.8926174,-141086.57
12355822.1,49.1107383,-140197.47
12355822.1,49.3288591,-139314.76
12355822.1,49.5469799,-138438.47
12355822.1,49.7651007,-137568.68
12355822.1,49.9832215,-136705.41
12355822.1,50.2013423,-135848.73
12355822.1,50.4194631,-134998.68
12355822.1,50.6375839,-134155.28
12355822.1,50.8557047,-133318.60
12355822.1,51.0738255,-132488.65
12355822.1,51.2919463,-131665.46
12355822.1,51.5100671,-130849.08
12355822.1,51.7281879,-130039.51
12355822.1,51.9463087,-129236.79
12355822.1,52.1644295,-128440.93
12355822.1,52.3825503,-127651.93
12355822.1,52.6006711,-126869.82
12355822.1,52.8187919,-126094.61
12355822.1,53.0369128,-125326.29
12355822.1,53.2550336,-124564.86
12355822.1,53.4731544,-123810.33
12355822.1,53.6912752,-123062.69
12355822.1,53.9093960,-122321.92
12355822.1,54.1275168,-121588.03
12355822.1,54.3456376,-120860.99
12355822.1,54.5637584,-120140.79
12355822.1,54.7818792,-119427.41
12355822.1,55.0000000,-118720.83
12402798.7,-10.000000,-146208.15
12402798.7,-9.7818792,-146533.93
12402798.7,-9.5637584,-146868.13
12402798.7,-9.3456376,-147204.56
12402798.7,-9.1275168,-147549.48
12402798.7,-8.9093960,-147899.79
12402798.7,-8.6912752,-148255.49
12402798.7,-8.4731544,-148616.58
12402798.7,-8.2550336,-148983.06
12402798.7,-8.0369128,-149354.93
12402798.7,-7.8187919,-149735.60
12402798.7,-7.6006711,-150118.26
12402798.7,-7.3825503,-150509.81
12402798.7,-7.1644295,-150906.79
12402798.7,-6.9463087,-151309.20
12402798.7,-6.7281879,-151717.03
12402798.7,-6.5100671,-152130.26
12402798.7,-6.2919463,-152548.86
12402798.7,-6.0738255,-152972.83
12402798.7,-5.8557047,-153405.94
12402798.7,-5.6375839,-153844.44
12402798.7,-5.4194631,-154284.41
12402798.7,-5.2013423,-154733.56
12402798.7,-4.9832215,-155187.99
12402798.7,-4.7651007,-155647.67
12402798.7,-4.5469799,-156116.64
12402798.7,-4.3288591,-156586.72
12402798.7,-4.1107383,-157061.89
12402798.7,-3.8926174,-157546.31
12402798.7,-3.6744966,-158035.80
12402798.7,-3.4563758,-158530.28
12402798.7,-3.2382550,-159029.68
12402798.7,-3.0201342,-159533.92
12402798.7,-2.8020134,-160042.91
12402798.7,-2.5838926,-160556.57
12402798.7,-2.3657718,-161079.32
12402798.7,-2.1476510,-161602.05
12402798.7,-1.9295302,-162133.76
12402798.7,-1.7114094,-162669.80
12402798.7,-1.4932886,-163210.05
12402798.7,-1.2751678,-163754.37
12402798.7,-1.0570470,-164302.64
12402798.7,-.83892617,-164854.72
12402798.7,-.62080537,-165415.35
12402798.7,-.40268456,-165974.63
12402798.7,-.18456376,-166542.23
12402798.7,.033557047,-167108.07
12402798.7,.251677852,-167681.99
12402798.7,.469798658,-168258.81
12402798.7,.687919463,-168843.51
12402798.7,.906040268,-169425.63
12402798.7,1.12416107,-170010.09
12402798.7,1.34228188,-170601.95
12402798.7,1.56040268,-171190.50
12402798.7,1.77852349,-171786.12
12402798.7,1.99664430,-172383.31
12402798.7,2.21476510,-172981.86
12402798.7,2.43288591,-173581.53
12402798.7,2.65100671,-174182.11
12402798.7,2.86912752,-174788.87
12402798.7,3.08724832,-175390.59
12402798.7,3.30536913,-175998.09
12402798.7,3.52348993,-176605.63
12402798.7,3.74161074,-177207.32
12402798.7,3.95973154,-177814.18
12402798.7,4.17785235,-178420.36
12402798.7,4.39597315,-179031.33
12402798.7,4.61409396,-179635.47
12402798.7,4.83221477,-180238.23
12402798.7,5.05033557,-180845.15
12402798.7,5.26845638,-181450.27
12402798.7,5.48657718,-182053.37
12402798.7,5.70469799,-182648.42
12402798.7,5.92281879,-183252.63
12402798.7,6.14093960,-183848.37
12402798.7,6.35906040,-184441.23
12402798.7,6.57718121,-185031.03
12402798.7,6.79530201,-185623.42
12402798.7,7.01342282,-186212.38
12402798.7,7.23154362,-186791.85
12402798.7,7.44966443,-187373.40
12402798.7,7.66778523,-187950.98
12402798.7,7.88590604,-188524.44
12402798.7,8.10402685,-189099.51
12402798.7,8.32214765,-189664.28
12402798.7,8.54026846,-190230.37
12402798.7,8.75838926,-190785.88
12402798.7,8.97651007,-191342.46
12402798.7,9.19463087,-191894.10
12402798.7,9.41275168,-192440.69
12402798.7,9.63087248,-192982.14
12402798.7,9.84899329,-193518.34
12402798.7,10.0671141,-194049.21
12402798.7,10.2852349,-194580.52
12402798.7,10.5033557,-195100.49
12402798.7,10.7214765,-195620.75
12402798.7,10.9395973,-196135.38
12402798.7,11.1577181,-196638.53
12402798.7,11.3758389,-197141.77
12402798.7,11.5939597,-197639.25
12402798.7,11.8120805,-198136.71
12402798.7,12.0302013,-198622.56
12402798.7,12.2483221,-199102.57
12402798.7,12.4664430,-199582.46
12402798.7,12.6845638,-200056.46
12402798.7,12.9026846,-200518.84
12402798.7,13.1208054,-200981.05
12402798.7,13.3389262,-201437.37
12402798.7,13.5570470,-201887.80
12402798.7,13.7751678,-202338.03
12402798.7,13.9932886,-202776.74
12402798.7,14.2114094,-203209.62
12402798.7,14.4295302,-203642.32
12402798.7,14.6476510,-204063.63
12402798.7,14.8657718,-204484.80
12402798.7,15.0838926,-204900.26
12402798.7,15.3020134,-205310.06
12402798.7,15.5201342,-205714.23
12402798.7,15.7382550,-206112.83
12402798.7,15.9563758,-206505.93
12402798.7,16.1744966,-206893.57
12402798.7,16.3926174,-207281.33
12402798.7,16.6107383,-207658.25
12402798.7,16.8288591,-208035.40
12402798.7,17.0469799,-208407.35
12402798.7,17.2651007,-208768.73
12402798.7,17.4832215,-209130.53
12402798.7,17.7013423,-209487.38
12402798.7,17.9194631,-209839.38
12402798.7,18.1375839,-210186.61
12402798.7,18.3557047,-210529.17
12402798.7,18.5738255,-210867.18
12402798.7,18.7919463,-211206.11
12402798.7,19.0100671,-211535.32
12402798.7,19.2281879,-211860.31
12402798.7,19.4463087,-212186.57
12402798.7,19.6644295,-212503.50
12402798.7,19.8825503,-212821.96
12402798.7,20.1006711,-213136.73
12402798.7,20.3187919,-213442.63
12402798.7,20.5369128,-213750.50
12402798.7,20.7550336,-214055.18
12402798.7,20.9731544,-214351.51
12402798.7,21.1912752,-214650.36
12402798.7,21.4093960,-214946.59
12402798.7,21.6275168,-215240.44
12402798.7,21.8456376,-215532.13
12402798.7,22.0637584,-215816.55
12402798.7,22.2818792,-216104.70
12402798.7,22.5000000,-216391.51
12402798.7,22.7181208,-216677.30
12402798.7,22.9362416,-216957.00
12402798.7,23.1543624,-217241.81
12402798.7,23.3724832,-217521.27
12402798.7,23.5906040,-217806.74
12402798.7,23.8087248,-218087.77
12402798.7,24.0268456,-218375.91
12402798.7,24.2449664,-218660.72
12402798.7,24.4630872,-218948.40
12402798.7,24.6812081,-219234.08
12402798.7,24.8993289,-219529.90
12402798.7,25.1174497,-219825.50
12402798.7,25.3355705,-220127.70
12402798.7,25.5536913,-220437.84
12402798.7,25.7718121,-220751.51
12402798.7,25.9899329,-221076.41
12402798.7,26.2080537,-221408.58
12402798.7,26.4261745,-221756.74
12402798.7,26.6442953,-222117.76
12402798.7,26.8624161,-222502.12
12402798.7,27.0805369,-222901.51
12402798.7,27.2986577,-223328.96
12402798.7,27.5167785,-223793.56
12402798.7,27.7348993,-224292.42
12402798.7,27.9530201,-224859.87
12402798.7,28.1711409,-225500.93
12402798.7,28.3892617,-226258.32
12402798.7,28.6073826,-227200.17
12402798.7,28.8255034,-228578.97
12402798.7,29.0436242,-229648.94
12402798.7,29.2617450,-228985.08
12402798.7,29.4798658,-228317.91
12402798.7,29.6979866,-227647.37
12402798.7,29.9161074,-226973.43
12402798.7,30.1342282,-226296.06
12402798.7,30.3523490,-225615.22
12402798.7,30.5704698,-224930.87
12402798.7,30.7885906,-224242.98
12402798.7,31.0067114,-223539.18
12402798.7,31.2248322,-222747.33
12402798.7,31.4429530,-221947.54
12402798.7,31.6610738,-221139.86
12402798.7,31.8791946,-220324.30
12402798.7,32.0973154,-219500.92
12402798.7,32.3154362,-218669.75
12402798.7,32.5335570,-217830.83
12402798.7,32.7516779,-216984.20
12402798.7,32.9697987,-216129.91
12402798.7,33.1879195,-215268.00
12402798.7,33.4060403,-214398.52
12402798.7,33.6241611,-213521.51
12402798.7,33.8422819,-212637.03
12402798.7,34.0604027,-211745.12
12402798.7,34.2785235,-210845.84
12402798.7,34.4966443,-209939.25
12402798.7,34.7147651,-209025.41
12402798.7,34.9328859,-208104.36
12402798.7,35.1510067,-207176.18
12402798.7,35.3691275,-206240.93
12402798.7,35.5872483,-205298.68
12402798.7,35.8053691,-204349.49
12402798.7,36.0234899,-203393.43
12402798.7,36.2416107,-202430.59
12402798.7,36.4597315,-201461.03
12402798.7,36.6778523,-200484.84
12402798.7,36.8959732,-199502.10
12402798.7,37.1140940,-198512.89
12402798.7,37.3322148,-197517.31
12402798.7,37.5503356,-196515.44
12402798.7,37.7684564,-195507.38
12402798.7,37.9865772,-194493.23
12402798.7,38.2046980,-193473.08
12402798.7,38.4228188,-192447.05
12402798.7,38.6409396,-191415.24
12402798.7,38.8590604,-190377.76
12402798.7,39.0771812,-189334.73
12402798.7,39.2953020,-188286.27
12402798.7,39.5134228,-187232.49
12402798.7,39.7315436,-186173.54
12402798.7,39.9496644,-185109.52
12402798.7,40.1677852,-184040.59
12402798.7,40.3859060,-182966.87
12402798.7,40.6040268,-181888.51
12402798.7,40.8221477,-180805.65
12402798.7,41.0402685,-179718.43
12402798.7,41.2583893,-178627.02
12402798.7,41.4765101,-177531.57
12402798.7,41.6946309,-176432.23
12402798.7,41.9127517,-175329.16
12402798.7,42.1308725,-174222.54
12402798.7,42.3489933,-173112.53
12402798.7,42.5671141,-171999.30
12402798.7,42.7852349,-170883.02
12402798.7,43.0033557,-169763.88
12402798.7,43.2214765,-168642.05
12402798.7,43.4395973,-167517.71
12402798.7,43.6577181,-166391.05
12402798.7,43.8758389,-165262.25
12402798.7,44.0939597,-164131.50
12402798.7,44.3120805,-162998.99
12402798.7,44.5302013,-161864.90
12402798.7,44.7483221,-160729.43
12402798.7,44.9664430,-159592.77
12402798.7,45.1845638,-158455.10
12402798.7,45.4026846,-157316.63
12402798.7,45.6208054,-156177.53
12402798.7,45.8389262,-155038.00
12402798.7,46.0570470,-153898.22
12402798.7,46.2751678,-152832.92
12402798.7,46.4932886,-151876.48
12402798.7,46.7114094,-150925.51
12402798.7,46.9295302,-149980.09
12402798.7,47.1476510,-149040.29
12402798.7,47.3657718,-148106.17
12402798.7,47.5838926,-147177.80
12402798.7,47.8020134,-146255.25
12402798.7,48.0201342,-145338.58
12402798.7,48.2382550,-144427.86
12402798.7,48.4563758,-143523.14
12402798.7,48.6744966,-142624.51
12402798.7,48.8926174,-141732.00
12402798.7,49.1107383,-140845.69
12402798.7,49.3288591,-139965.62
12402798.7,49.5469799,-139091.86
12402798.7,49.7651007,-138224.45
12402798.7,49.9832215,-137363.45
12402798.7,50.2013423,-136508.89
12402798.7,50.4194631,-135660.83
12402798.7,50.6375839,-134819.30
12402798.7,50.8557047,-133984.35
12402798.7,51.0738255,-133156.01
12402798.7,51.2919463,-132334.31
12402798.7,51.5100671,-131519.28
12402798.7,51.7281879,-130710.94
12402798.7,51.9463087,-129909.33
12402798.7,52.1644295,-129114.45
12402798.7,52.3825503,-128326.32
12402798.7,52.6006711,-127544.97
12402798.7,52.8187919,-126770.39
12402798.7,53.0369128,-126002.60
12402798.7,53.2550336,-125241.59
12402798.7,53.4731544,-124487.38
12402798.7,53.6912752,-123739.95
12402798.7,53.9093960,-122999.30
12402798.7,54.1275168,-122265.43
12402798.7,54.3456376,-121538.32
12402798.7,54.5637584,-120817.95
12402798.7,54.7818792,-120104.32
12402798.7,55.0000000,-119397.40
12449775.2,-10.000000,-146630.62
12449775.2,-9.7818792,-146959.29
12449775.2,-9.5637584,-147296.40
12449775.2,-9.3456376,-147635.73
12449775.2,-9.1275168,-147983.58
12449775.2,-8.9093960,-148336.81
12449775.2,-8.6912752,-148695.43
12449775.2,-8.4731544,-149059.44
12449775.2,-8.2550336,-149428.84
12449775.2,-8.0369128,-149803.62
12449775.2,-7.8187919,-150187.21
12449775.2,-7.6006711,-150572.78
12449775.2,-7.3825503,-150967.23
12449775.2,-7.1644295,-151367.10
12449775.2,-6.9463087,-151772.40
12449775.2,-6.7281879,-152183.09
12449775.2,-6.5100671,-152599.17
12449775.2,-6.2919463,-153020.61
12449775.2,-6.0738255,-153447.38
12449775.2,-5.8557047,-153883.29
12449775.2,-5.6375839,-154324.56
12449775.2,-5.4194631,-154767.25
12449775.2,-5.2013423,-155219.11
12449775.2,-4.9832215,-155676.21
12449775.2,-4.7651007,-156138.53
12449775.2,-4.5469799,-156610.09
12449775.2,-4.3288591,-157082.72
12449775.2,-4.1107383,-157560.39
12449775.2,-3.8926174,-158047.27
12449775.2,-3.6744966,-158539.16
12449775.2,-3.4563758,-159035.98
12449775.2,-3.2382550,-159537.66
12449775.2,-3.0201342,-160044.11
12449775.2,-2.8020134,-160555.24
12449775.2,-2.5838926,-161070.97
12449775.2,-2.3657718,-161595.73
12449775.2,-2.1476510,-162120.37
12449775.2,-1.9295302,-162653.91
12449775.2,-1.7114094,-163191.70
12449775.2,-1.4932886,-163733.60
12449775.2,-1.2751678,-164279.48
12449775.2,-1.0570470,-164829.21
12449775.2,-.83892617,-165382.64
12449775.2,-.62080537,-165944.53
12449775.2,-.40268456,-166504.95
12449775.2,-.18456376,-167073.58
12449775.2,.033557047,-167640.33
12449775.2,.251677852,-168215.04
12449775.2,.469798658,-168792.54
12449775.2,.687919463,-169377.79
12449775.2,.906040268,-169960.33
12449775.2,1.12416107,-170545.08
12449775.2,1.34228188,-171137.11
12449775.2,1.56040268,-171725.70
12449775.2,1.77852349,-172321.21
12449775.2,1.99664430,-172918.17
12449775.2,2.21476510,-173516.35
12449775.2,2.43288591,-174115.52
12449775.2,2.65100671,-174715.45
12449775.2,2.86912752,-175321.44
12449775.2,3.08724832,-175922.25
12449775.2,3.30536913,-176528.71
12449775.2,3.52348993,-177135.07
12449775.2,3.74161074,-177735.47
12449775.2,3.95973154,-178340.90
12449775.2,4.17785235,-178945.52
12449775.2,4.39597315,-179554.80
12449775.2,4.61409396,-180157.14
12449775.2,4.83221477,-180758.00
12449775.2,5.05033557,-181362.88
12449775.2,5.26845638,-181965.85
12449775.2,5.48657718,-182566.70
12449775.2,5.70469799,-183159.43
12449775.2,5.92281879,-183761.17
12449775.2,6.14093960,-184354.37
12449775.2,6.35906040,-184944.62
12449775.2,6.57718121,-185531.72
12449775.2,6.79530201,-186121.31
12449775.2,7.01342282,-186707.40
12449775.2,7.23154362,-187283.96
12449775.2,7.44966443,-187862.51
12449775.2,7.66778523,-188437.04
12449775.2,7.88590604,-189007.40
12449775.2,8.10402685,-189579.29
12449775.2,8.32214765,-190140.86
12449775.2,8.54026846,-190703.69
12449775.2,8.75838926,-191255.95
12449775.2,8.97651007,-191809.21
12449775.2,9.19463087,-192357.51
12449775.2,9.41275168,-192900.75
12449775.2,9.63087248,-193438.83
12449775.2,9.84899329,-193971.65
12449775.2,10.0671141,-194499.14
12449775.2,10.2852349,-195027.03
12449775.2,10.5033557,-195543.62
12449775.2,10.7214765,-196060.47
12449775.2,10.9395973,-196571.70
12449775.2,11.1577181,-197071.49
12449775.2,11.3758389,-197571.36
12449775.2,11.5939597,-198065.48
12449775.2,11.8120805,-198559.57
